id,dayofweek,fromid,toid,distance,rank
4376,4,8,17,31,17
4377,4,8,19,35,18
4378,4,8,40,35,19
4379,4,8,53,42,20
4380,4,8,59,61,21
4381,4,8,61,70,22
4382,4,8,60,71,23
4383,4,8,62,75,24
4384,4,8,52,77,25
4385,4,8,87,81,26
4386,4,8,88,83,27
4387,4,8,74,87,28
4388,4,8,96,93,29
4389,4,8,97,97,30
4390,4,8,100,102,31
4391,4,8,103,103,32
4392,4,8,107,117,33
4393,4,8,104,118,34
4394,4,8,70,128,35
4395,4,8,69,129,36
4396,4,8,65,142,37
4397,4,8,110,142,38
4398,4,8,115,147,39
4399,4,8,118,147,40
4400,4,8,64,151,41
4401,4,8,114,151,42
4402,4,8,116,151,43
4403,4,8,123,157,44
4404,4,10,10,0,0
4405,4,10,8,6,1
4406,4,10,51,13,2
4407,4,10,46,17,3
4408,4,10,19,25,4
4409,4,10,36,26,5
4410,4,10,34,27,6
4411,4,10,37,27,7
4412,4,10,43,27,8
4413,4,10,21,29,9
4414,4,10,30,29,10
4415,4,10,38,29,11
4416,4,10,25,30,12
4417,4,10,27,30,13
4418,4,10,29,30,14
4419,4,10,31,30,15
4420,4,10,26,31,16
4421,4,10,17,33,17
4422,4,10,13,36,18
4423,4,10,53,39,19
4424,4,10,40,44,20
4425,4,10,59,52,21
4426,4,10,61,60,22
4427,4,10,60,62,23
4428,4,10,62,65,24
4429,4,10,52,75,25
4430,4,10,87,80,26
4431,4,10,88,82,27
4432,4,10,74,86,28
4433,4,10,96,91,29
4434,4,10,97,95,30
4435,4,10,100,100,31
4436,4,10,103,102,32
4437,4,10,107,115,33
4438,4,10,104,117,34
4439,4,10,70,128,35
4440,4,10,69,129,36
4441,4,10,65,133,37
4442,4,10,110,140,38
4443,4,10,64,142,39
4444,4,10,118,145,40
4445,4,10,115,146,41
4446,4,10,114,150,42
4447,4,10,116,150,43
4448,4,10,123,155,44
4449,4,13,13,0,0
4450,4,13,21,9,1
4451,4,13,17,10,2
4452,4,13,46,14,3
4453,4,13,19,15,4
4454,4,13,51,17,5
4455,4,13,26,20,6
4456,4,13,36,20,7
4457,4,13,25,21,8
4458,4,13,27,21,9
4459,4,13,30,21,10
4460,4,13,38,21,11
4461,4,13,29,22,12
4462,4,13,37,22,13
4463,4,13,31,23,14
4464,4,13,34,26,15
4465,4,13,43,27,16
4466,4,13,8,29,17
4467,4,13,59,29,18
4468,4,13,10,36,19
4469,4,13,40,36,20
4470,4,13,61,37,21
4471,4,13,60,39,22
4472,4,13,62,42,23
4473,4,13,53,51,24
4474,4,13,52,79,25
4475,4,13,70,105,26
4476,4,13,69,106,27
4477,4,13,87,106,28
4478,4,13,88,108,29
4479,4,13,65,110,30
4480,4,13,74,112,31
4481,4,13,97,116,32
4482,4,13,96,117,33
4483,4,13,64,119,34
4484,4,13,100,126,35
4485,4,13,103,128,36
4486,4,13,107,141,37
4487,4,13,104,143,38
4488,4,13,110,166,39
4489,4,13,118,171,40
4490,4,13,115,172,41
4491,4,13,114,175,42
4492,4,13,116,175,43
4493,4,13,123,181,44
4494,4,17,17,0,0
4495,4,17,13,10,1
4496,4,17,21,10,2
4497,4,17,26,16,3
4498,4,17,25,17,4
4499,4,17,27,17,5
4500,4,17,30,17,6
4501,4,17,38,17,7
4502,4,17,46,17,8
4503,4,17,29,18,9
4504,4,17,37,18,10
4505,4,17,31,19,11
4506,4,17,51,20,12
4507,4,17,34,21,13
4508,4,17,36,22,14
4509,4,17,43,22,15
4510,4,17,19,28,16
4511,4,17,8,31,17
4512,4,17,40,32,18
4513,4,17,10,33,19
4514,4,17,61,38,20
4515,4,17,62,40,21
4516,4,17,59,42,22
4517,4,17,60,43,23
4518,4,17,53,54,24
4519,4,17,52,76,25
4520,4,17,70,101,26
4521,4,17,69,102,27
4522,4,17,87,109,28
4523,4,17,65,110,29
4524,4,17,88,110,30
4525,4,17,74,115,31
4526,4,17,97,118,32
4527,4,17,64,119,33
4528,4,17,96,121,34
4529,4,17,100,129,35
4530,4,17,103,131,36
4531,4,17,107,144,37
4532,4,17,104,146,38
4533,4,17,110,169,39
4534,4,17,115,174,40
4535,4,17,118,174,41
4536,4,17,114,178,42
4537,4,17,116,178,43
4538,4,17,123,184,44
4539,4,19,19,0,0
4540,4,19,13,15,1
4541,4,19,59,23,2
4542,4,19,10,25,3
4543,4,19,21,25,4
4544,4,19,46,26,5
4545,4,19,17,28,6
4546,4,19,51,29,7
4547,4,19,36,32,8
4548,4,19,61,32,9
4549,4,19,60,33,10
4550,4,19,37,34,11
4551,4,19,8,35,12
4552,4,19,26,36,13
4553,4,19,25,37,14
4554,4,19,27,37,15
4555,4,19,30,37,16
4556,4,19,38,37,17
4557,4,19,62,37,18
4558,4,19,29,38,19
4559,4,19,34,39,20
4560,4,19,43,39,21
4561,4,19,31,42,22
4562,4,19,40,55,23
4563,4,19,53,59,24
4564,4,19,52,95,25
4565,4,19,87,97,26
4566,4,19,88,99,27
4567,4,19,74,103,28
4568,4,19,65,104,29
4569,4,19,70,107,30
4570,4,19,96,107,31
4571,4,19,69,109,32
4572,4,19,97,111,33
4573,4,19,64,113,34
4574,4,19,100,118,35
4575,4,19,103,119,36
4576,4,19,107,133,37
4577,4,19,104,134,38
4578,4,19,110,158,39
4579,4,19,115,163,40
4580,4,19,118,163,41
4581,4,19,114,167,42
4582,4,19,116,167,43
4583,4,19,123,173,44
4584,4,21,21,0,0
4585,4,21,36,6,1
4586,4,21,37,7,2
4587,4,21,34,8,3
4588,4,21,13,9,4
4589,4,21,25,9,5
4590,4,21,26,9,6
4591,4,21,27,9,7
4592,4,21,30,9,8
4593,4,21,38,9,9
4594,4,21,17,10,10
4595,4,21,29,11,11
4596,4,21,31,11,12
4597,4,21,46,13,13
4598,4,21,43,14,14
4599,4,21,51,16,15
4600,4,21,19,25,16
4601,4,21,40,25,17
4602,4,21,8,26,18
4603,4,21,10,29,19
4604,4,21,59,39,20
4605,4,21,61,47,21
4606,4,21,60,49,22
4607,4,21,62,49,23
4608,4,21,53,51,24
4609,4,21,52,69,25
4610,4,21,87,105,26
4611,4,21,88,107,27
4612,4,21,70,109,28
4613,4,21,69,110,29
4614,4,21,74,111,30
4615,4,21,97,115,31
4616,4,21,96,118,32
4617,4,21,65,119,33
4618,4,21,100,125,34
4619,4,21,103,127,35
4620,4,21,64,128,36
4621,4,21,107,141,37
4622,4,21,104,142,38
4623,4,21,110,165,39
4624,4,21,118,170,40
4625,4,21,115,171,41
4626,4,21,114,175,42
4627,4,21,116,175,43
4628,4,21,123,180,44
4629,4,25,25,0,0
4630,4,25,27,1,1
4631,4,25,30,1,2
4632,4,25,26,2,3
4633,4,25,29,2,4
4634,4,25,37,2,5
4635,4,25,38,2,6
4636,4,25,31,3,7
4637,4,25,34,4,8
4638,4,25,43,5,9
4639,4,25,36,6,10
4640,4,25,21,9,11
4641,4,25,46,16,12
4642,4,25,51,16,13
4643,4,25,17,17,14
4644,4,25,40,17,15
4645,4,25,13,21,16
4646,4,25,8,23,17
4647,4,25,10,30,18
4648,4,25,19,37,19
4649,4,25,53,39,20
4650,4,25,59,51,21
4651,4,25,61,51,22
4652,4,25,62,52,23
4653,4,25,60,55,24
4654,4,25,52,61,25
4655,4,25,87,100,26
4656,4,25,88,101,27
4657,4,25,97,103,28
4658,4,25,74,106,29
4659,4,25,70,107,30
4660,4,25,96,107,31
4661,4,25,69,109,32
4662,4,25,100,120,33
4663,4,25,65,122,34
4664,4,25,103,122,35
4665,4,25,64,131,36
4666,4,25,107,135,37
4667,4,25,104,137,38
4668,4,25,110,160,39
4669,4,25,115,165,40
4670,4,25,118,165,41
4671,4,25,114,169,42
4672,4,25,116,169,43
4673,4,25,123,175,44
4674,4,26,26,0,0
4675,4,26,27,1,1
4676,4,26,25,2,2
4677,4,26,30,2,3
4678,4,26,38,2,4
4679,4,26,29,4,5
4680,4,26,31,4,6
4681,4,26,37,4,7
4682,4,26,34,6,8
4683,4,26,43,6,9
4684,4,26,36,8,10
4685,4,26,21,9,11
4686,4,26,17,16,12
4687,4,26,40,17,13
4688,4,26,51,17,14
4689,4,26,46,18,15
4690,4,26,13,20,16
4691,4,26,8,25,17
4692,4,26,10,31,18
4693,4,26,19,36,19
4694,4,26,53,39,20
4695,4,26,61,50,21
4696,4,26,59,51,22
4697,4,26,62,52,23
4698,4,26,60,55,24
4699,4,26,52,61,25
4700,4,26,87,101,26
4701,4,26,88,102,27
4702,4,26,97,103,28
4703,4,26,96,106,29
4704,4,26,70,107,30
4705,4,26,74,107,31
4706,4,26,69,108,32
4707,4,26,100,121,33
4708,4,26,65,122,34
4709,4,26,103,123,35
4710,4,26,64,131,36
4711,4,26,107,136,37
4712,4,26,104,138,38
4713,4,26,110,161,39
4714,4,26,118,166,40
4715,4,26,115,167,41
4716,4,26,114,170,42
4717,4,26,116,170,43
4718,4,26,123,176,44
4719,4,27,27,0,0
4720,4,27,25,1,1
4721,4,27,26,1,2
4722,4,27,30,2,3
4723,4,27,29,3,4
4724,4,27,31,3,5
4725,4,27,38,3,6
4726,4,27,34,5,7
4727,4,27,37,5,8
4728,4,27,43,5,9
4729,4,27,36,7,10
4730,4,27,21,9,11
4731,4,27,40,16,12
4732,4,27,51,16,13
4733,4,27,17,17,14
4734,4,27,46,17,15
4735,4,27,13,21,16
4736,4,27,8,24,17
4737,4,27,10,30,18
4738,4,27,19,37,19
4739,4,27,53,38,20
4740,4,27,59,51,21
4741,4,27,61,51,22
4742,4,27,62,52,23
4743,4,27,60,55,24
4744,4,27,52,60,25
4745,4,27,87,100,26
4746,4,27,88,102,27
4747,4,27,97,102,28
4748,4,27,74,106,29
4749,4,27,96,106,30
4750,4,27,70,108,31
4751,4,27,69,109,32
4752,4,27,100,120,33
4753,4,27,65,122,34
4754,4,27,103,122,35
4755,4,27,64,132,36
4756,4,27,107,135,37
4757,4,27,104,137,38
4758,4,27,110,160,39
4759,4,27,118,165,40
4760,4,27,115,166,41
4761,4,27,114,170,42
4762,4,27,116,170,43
4763,4,27,123,175,44
4764,4,29,29,0,0
4765,4,29,31,1,1
4766,4,29,25,2,2
4767,4,29,30,2,3
4768,4,29,37,2,4
4769,4,29,27,3,5
4770,4,29,38,3,6
4771,4,29,26,4,7
4772,4,29,34,5,8
4773,4,29,43,5,9
4774,4,29,36,7,10
4775,4,29,21,11,11
4776,4,29,40,16,12
4777,4,29,51,16,13
4778,4,29,46,17,14
4779,4,29,17,18,15
4780,4,29,13,22,16
4781,4,29,8,24,17
4782,4,29,10,30,18
4783,4,29,19,38,19
4784,4,29,53,38,20
4785,4,29,61,52,21
4786,4,29,59,53,22
4787,4,29,62,54,23
4788,4,29,60,57,24
4789,4,29,52,60,25
4790,4,29,87,100,26
4791,4,29,88,101,27
4792,4,29,97,103,28
4793,4,29,74,106,29
4794,4,29,96,106,30
4795,4,29,70,109,31
4796,4,29,69,111,32
4797,4,29,100,120,33
4798,4,29,103,122,34
4799,4,29,65,124,35
4800,4,29,64,133,36
4801,4,29,107,135,37
4802,4,29,104,137,38
4803,4,29,110,160,39
4804,4,29,118,165,40
4805,4,29,115,166,41
4806,4,29,114,169,42
4807,4,29,116,169,43
4808,4,29,123,175,44
4809,4,30,30,0,0
4810,4,30,25,1,1
4811,4,30,26,2,2
4812,4,30,27,2,3
4813,4,30,29,2,4
4814,4,30,31,2,5
4815,4,30,37,2,6
4816,4,30,38,3,7
4817,4,30,34,4,8
4818,4,30,43,4,9
4819,4,30,36,6,10
4820,4,30,21,9,11
4821,4,30,51,15,12
4822,4,30,46,16,13
4823,4,30,17,17,14
4824,4,30,40,17,15
4825,4,30,13,21,16
4826,4,30,8,23,17
4827,4,30,10,29,18
4828,4,30,19,37,19
4829,4,30,53,39,20
4830,4,30,59,51,21
4831,4,30,61,51,22
4832,4,30,62,52,23
4833,4,30,60,55,24
4834,4,30,52,61,25
4835,4,30,87,99,26
4836,4,30,88,100,27
4837,4,30,97,104,28
4838,4,30,74,105,29
4839,4,30,96,107,30
4840,4,30,70,108,31
4841,4,30,69,109,32
4842,4,30,100,119,33
4843,4,30,103,121,34
4844,4,30,65,122,35
4845,4,30,64,132,36
4846,4,30,107,134,37
4847,4,30,104,136,38
4848,4,30,110,159,39
4849,4,30,118,164,40
4850,4,30,115,165,41
4851,4,30,114,168,42
4852,4,30,116,168,43
4853,4,30,123,174,44
4854,4,31,31,0,0
4855,4,31,29,1,1
4856,4,31,30,2,2
4857,4,31,25,3,3
4858,4,31,27,3,4
4859,4,31,37,3,5
4860,4,31,26,4,6
4861,4,31,38,4,7
4862,4,31,34,5,8
4863,4,31,36,6,9
4864,4,31,43,6,10
4865,4,31,21,11,11
4866,4,31,46,14,12
4867,4,31,51,14,13
4868,4,31,40,16,14
4869,4,31,17,19,15
4870,4,31,13,23,16
4871,4,31,8,24,17
4872,4,31,10,30,18
4873,4,31,53,33,19
4874,4,31,19,42,20
4875,4,31,59,53,21
4876,4,31,61,53,22
4877,4,31,62,54,23
4878,4,31,60,57,24
4879,4,31,52,60,25
4880,4,31,97,97,26
4881,4,31,96,100,27
4882,4,31,87,101,28
4883,4,31,88,102,29
4884,4,31,74,107,30
4885,4,31,70,110,31
4886,4,31,69,111,32
4887,4,31,100,121,33
4888,4,31,103,123,34
4889,4,31,65,124,35
4890,4,31,64,134,36
4891,4,31,107,136,37
4892,4,31,104,138,38
4893,4,31,110,161,39
4894,4,31,115,166,40
4895,4,31,118,166,41
4896,4,31,114,170,42
4897,4,31,116,170,43
4898,4,31,123,176,44
4899,4,34,34,0,0
4900,4,34,37,1,1
4901,4,34,43,2,2
4902,4,34,36,3,3
4903,4,34,25,4,4
4904,4,34,30,4,5
4905,4,34,38,4,6
4906,4,34,27,5,7
4907,4,34,29,5,8
4908,4,34,31,5,9
4909,4,34,26,6,10
4910,4,34,21,8,11
4911,4,34,51,13,12
4912,4,34,46,14,13
4913,4,34,40,20,14
4914,4,34,8,21,15
4915,4,34,17,21,16
4916,4,34,13,26,17
4917,4,34,10,27,18
4918,4,34,19,39,19
4919,4,34,53,43,20
4920,4,34,59,54,21
4921,4,34,61,54,22
4922,4,34,62,55,23
4923,4,34,60,58,24
4924,4,34,52,64,25
4925,4,34,87,97,26
4926,4,34,88,99,27
4927,4,34,74,103,28
4928,4,34,97,107,29
4929,4,34,96,109,30
4930,4,34,70,111,31
4931,4,34,69,112,32
4932,4,34,100,117,33
4933,4,34,103,119,34
4934,4,34,65,125,35
4935,4,34,107,132,36
4936,4,34,104,134,37
4937,4,34,64,135,38
4938,4,34,110,157,39
4939,4,34,118,162,40
4940,4,34,115,163,41
4941,4,34,114,167,42
4942,4,34,116,167,43
4943,4,34,123,172,44
4944,4,36,36,0,0
4945,4,36,37,2,1
4946,4,36,34,3,2
4947,4,36,38,4,3
4948,4,36,43,4,4
4949,4,36,21,6,5
4950,4,36,25,6,6
4951,4,36,30,6,7
4952,4,36,31,6,8
4953,4,36,27,7,9
4954,4,36,29,7,10
4955,4,36,26,8,11
4956,4,36,46,11,12
4957,4,36,51,14,13
4958,4,36,13,20,14
4959,4,36,17,22,15
4960,4,36,40,22,16
4961,4,36,8,23,17
4962,4,36,10,26,18
4963,4,36,19,32,19
4964,4,36,53,45,20
4965,4,36,59,46,21
4966,4,36,61,50,22
4967,4,36,62,52,23
4968,4,36,60,56,24
4969,4,36,52,66,25
4970,4,36,87,99,26
4971,4,36,88,101,27
4972,4,36,74,105,28
4973,4,36,97,109,29
4974,4,36,96,111,30
4975,4,36,70,113,31
4976,4,36,69,114,32
4977,4,36,100,119,33
4978,4,36,103,121,34
4979,4,36,65,122,35
4980,4,36,64,131,36
4981,4,36,107,134,37
4982,4,36,104,136,38
4983,4,36,110,159,39
4984,4,36,118,164,40
4985,4,36,115,165,41
4986,4,36,114,169,42
4987,4,36,116,169,43
4988,4,36,123,174,44
4989,4,37,37,0,0
4990,4,37,34,1,1
4991,4,37,38,1,2
4992,4,37,25,2,3
4993,4,37,29,2,4
4994,4,37,30,2,5
4995,4,37,36,2,6
4996,4,37,31,3,7
4997,4,37,43,3,8
4998,4,37,26,4,9
4999,4,37,27,5,10
5000,4,37,21,7,11
5001,4,37,46,14,12
5002,4,37,51,14,13
5003,4,37,17,18,14
5004,4,37,40,20,15
5005,4,37,8,21,16
5006,4,37,13,22,17
5007,4,37,10,27,18
5008,4,37,19,34,19
5009,4,37,53,43,20
5010,4,37,59,48,21
5011,4,37,61,50,22
5012,4,37,62,52,23
5013,4,37,60,55,24
5014,4,37,52,64,25
5015,4,37,87,97,26
5016,4,37,88,99,27
5017,4,37,74,103,28
5018,4,37,97,107,29
5019,4,37,70,108,30
5020,4,37,69,109,31
5021,4,37,96,109,32
5022,4,37,100,118,33
5023,4,37,103,119,34
5024,4,37,65,122,35
5025,4,37,64,131,36
5026,4,37,107,133,37
5027,4,37,104,135,38
5028,4,37,110,158,39
5029,4,37,115,163,40
5030,4,37,118,163,41
5031,4,37,114,167,42
5032,4,37,116,167,43
5033,4,37,123,173,44
5034,4,38,38,0,0
5035,4,38,37,1,1
5036,4,38,25,2,2
5037,4,38,26,2,3
5038,4,38,27,3,4
5039,4,38,29,3,5
5040,4,38,30,3,6
5041,4,38,31,4,7
5042,4,38,34,4,8
5043,4,38,36,4,9
5044,4,38,43,5,10
5045,4,38,21,9,11
5046,4,38,46,16,12
5047,4,38,51,16,13
5048,4,38,17,17,14
5049,4,38,40,19,15
5050,4,38,13,21,16
5051,4,38,8,23,17
5052,4,38,10,29,18
5053,4,38,19,37,19
5054,4,38,53,41,20
5055,4,38,59,51,21
5056,4,38,61,51,22
5057,4,38,62,52,23
5058,4,38,60,55,24
5059,4,38,52,63,25
5060,4,38,87,100,26
5061,4,38,88,101,27
5062,4,38,97,105,28
5063,4,38,74,106,29
5064,4,38,70,107,30
5065,4,38,69,108,31
5066,4,38,96,108,32
5067,4,38,100,120,33
5068,4,38,65,122,34
5069,4,38,103,122,35
5070,4,38,64,132,36
5071,4,38,107,135,37
5072,4,38,104,137,38
5073,4,38,110,160,39
5074,4,38,115,165,40
5075,4,38,118,165,41
5076,4,38,114,169,42
5077,4,38,116,169,43
5078,4,38,123,175,44
5079,4,40,40,0,0
5080,4,40,27,16,1
5081,4,40,29,16,2
5082,4,40,31,16,3
5083,4,40,25,17,4
5084,4,40,26,17,5
5085,4,40,30,17,6
5086,4,40,38,19,7
5087,4,40,43,19,8
5088,4,40,34,20,9
5089,4,40,37,20,10
5090,4,40,36,22,11
5091,4,40,21,25,12
5092,4,40,46,29,13
5093,4,40,51,29,14
5094,4,40,17,32,15
5095,4,40,53,34,16
5096,4,40,8,35,17
5097,4,40,13,36,18
5098,4,40,10,44,19
5099,4,40,19,55,20
5100,4,40,52,55,21
5101,4,40,59,66,22
5102,4,40,61,66,23
5103,4,40,62,67,24
5104,4,40,60,70,25
5105,4,40,97,98,26
5106,4,40,96,101,27
5107,4,40,87,113,28
5108,4,40,88,115,29
5109,4,40,74,119,30
5110,4,40,70,122,31
5111,4,40,69,124,32
5112,4,40,100,133,33
5113,4,40,103,135,34
5114,4,40,65,137,35
5115,4,40,64,146,36
5116,4,40,104,146,37
5117,4,40,107,149,38
5118,4,40,110,174,39
5119,4,40,118,178,40
5120,4,40,115,179,41
5121,4,40,116,179,42
5122,4,40,114,183,43
5123,4,40,123,188,44
5124,4,43,43,0,0
5125,4,43,34,2,1
5126,4,43,37,3,2
5127,4,43,30,4,3
5128,4,43,36,4,4
5129,4,43,25,5,5
5130,4,43,27,5,6
5131,4,43,29,5,7
5132,4,43,38,5,8
5133,4,43,26,6,9
5134,4,43,31,6,10
5135,4,43,21,14,11
5136,4,43,46,17,12
5137,4,43,51,17,13
5138,4,43,40,19,14
5139,4,43,8,21,15
5140,4,43,17,22,16
5141,4,43,10,27,17
5142,4,43,13,27,18
5143,4,43,19,39,19
5144,4,43,53,40,20
5145,4,43,61,53,21
5146,4,43,59,54,22
5147,4,43,62,55,23
5148,4,43,60,58,24
5149,4,43,52,62,25
5150,4,43,87,100,26
5151,4,43,88,102,27
5152,4,43,97,104,28
5153,4,43,74,106,29
5154,4,43,96,107,30
5155,4,43,70,110,31
5156,4,43,69,111,32
5157,4,43,100,121,33
5158,4,43,103,122,34
5159,4,43,65,125,35
5160,4,43,64,134,36
5161,4,43,107,136,37
5162,4,43,104,137,38
5163,4,43,110,161,39
5164,4,43,115,166,40
5165,4,43,118,166,41
5166,4,43,114,170,42
5167,4,43,116,170,43
5168,4,43,123,176,44
5169,4,46,46,0,0
5170,4,46,51,4,1
5171,4,46,36,11,2
5172,4,46,21,13,3
5173,4,46,13,14,4
5174,4,46,31,14,5
5175,4,46,34,14,6
5176,4,46,37,14,7
5177,4,46,8,15,8
5178,4,46,25,16,9
5179,4,46,30,16,10
5180,4,46,38,16,11
5181,4,46,10,17,12
5182,4,46,17,17,13
5183,4,46,27,17,14
5184,4,46,29,17,15
5185,4,46,43,17,16
5186,4,46,26,18,17
5187,4,46,19,26,18
5188,4,46,40,29,19
5189,4,46,53,39,20
5190,4,46,59,40,21
5191,4,46,61,49,22
5192,4,46,60,50,23
5193,4,46,62,53,24
5194,4,46,52,67,25
5195,4,46,87,93,26
5196,4,46,88,95,27
5197,4,46,74,99,28
5198,4,46,97,103,29
5199,4,46,96,106,30
5200,4,46,70,114,31
5201,4,46,100,114,32
5202,4,46,69,115,33
5203,4,46,103,115,34
5204,4,46,65,121,35
5205,4,46,107,129,36
5206,4,46,64,130,37
5207,4,46,104,130,38
5208,4,46,110,154,39
5209,4,46,115,159,40
5210,4,46,118,159,41
5211,4,46,114,163,42
5212,4,46,116,163,43
5213,4,46,123,169,44
5214,4,51,51,0,0
5215,4,51,46,4,1
5216,4,51,8,11,2
5217,4,51,10,13,3
5218,4,51,34,13,4
5219,4,51,31,14,5
5220,4,51,36,14,6
5221,4,51,37,14,7
5222,4,51,30,15,8
5223,4,51,21,16,9
5224,4,51,25,16,10
5225,4,51,27,16,11
5226,4,51,29,16,12
5227,4,51,38,16,13
5228,4,51,13,17,14
5229,4,51,26,17,15
5230,4,51,43,17,16
5231,4,51,17,20,17
5232,4,51,19,29,18
5233,4,51,40,29,19
5234,4,51,53,38,20
5235,4,51,59,44,21
5236,4,51,61,53,22
5237,4,51,60,54,23
5238,4,51,62,57,24
5239,4,51,52,66,25
5240,4,51,87,92,26
5241,4,51,88,94,27
5242,4,51,74,98,28
5243,4,51,97,102,29
5244,4,51,96,105,30
5245,4,51,100,112,31
5246,4,51,103,114,32
5247,4,51,70,117,33
5248,4,51,69,119,34
5249,4,51,65,125,35
5250,4,51,107,128,36
5251,4,51,104,129,37
5252,4,51,64,134,38
5253,4,51,110,153,39
5254,4,51,115,158,40
5255,4,51,118,158,41
5256,4,51,114,162,42
5257,4,51,116,162,43
5258,4,51,123,168,44
5259,4,52,52,0,0
5260,4,52,53,39,1
5261,4,52,40,55,2
5262,4,52,27,60,3
5263,4,52,29,60,4
5264,4,52,31,60,5
5265,4,52,25,61,6
5266,4,52,26,61,7
5267,4,52,30,61,8
5268,4,52,43,62,9
5269,4,52,38,63,10
5270,4,52,34,64,11
5271,4,52,37,64,12
5272,4,52,36,66,13
5273,4,52,51,66,14
5274,4,52,46,67,15
5275,4,52,21,69,16
5276,4,52,10,75,17
5277,4,52,17,76,18
5278,4,52,8,77,19
5279,4,52,97,78,20
5280,4,52,13,79,21
5281,4,52,96,82,22
5282,4,52,19,95,23
5283,4,52,59,106,24
5284,4,52,74,106,25
5285,4,52,61,109,26
5286,4,52,62,111,27
5287,4,52,60,116,28
5288,4,52,87,122,29
5289,4,52,88,124,30
5290,4,52,104,127,31
5291,4,52,100,136,32
5292,4,52,103,138,33
5293,4,52,107,138,34
5294,4,52,115,159,35
5295,4,52,116,159,36
5296,4,52,114,164,37
5297,4,52,70,166,38
5298,4,52,69,168,39
5299,4,52,118,168,40
5300,4,52,123,170,41
5301,4,52,110,179,42
5302,4,52,65,181,43
5303,4,52,64,190,44
5304,4,53,53,0,0
5305,4,53,31,33,1
5306,4,53,40,34,2
5307,4,53,27,38,3
5308,4,53,29,38,4
5309,4,53,51,38,5
5310,4,53,10,39,6
5311,4,53,25,39,7
5312,4,53,26,39,8
5313,4,53,30,39,9
5314,4,53,46,39,10
5315,4,53,52,39,11
5316,4,53,43,40,12
5317,4,53,38,41,13
5318,4,53,8,42,14
5319,4,53,34,43,15
5320,4,53,37,43,16
5321,4,53,36,45,17
5322,4,53,13,51,18
5323,4,53,21,51,19
5324,4,53,17,54,20
5325,4,53,19,59,21
5326,4,53,97,72,22
5327,4,53,96,75,23
5328,4,53,59,78,24
5329,4,53,61,87,25
5330,4,53,60,88,26
5331,4,53,62,89,27
5332,4,53,87,103,28
5333,4,53,88,105,29
5334,4,53,74,109,30
5335,4,53,104,121,31
5336,4,53,100,124,32
5337,4,53,103,125,33
5338,4,53,107,132,34
5339,4,53,70,145,35
5340,4,53,69,146,36
5341,4,53,115,153,37
5342,4,53,116,153,38
5343,4,53,114,158,39
5344,4,53,65,159,40
5345,4,53,110,164,41
5346,4,53,123,164,42
5347,4,53,64,168,43
5348,4,53,118,169,44
5349,4,59,59,0,0
5350,4,59,61,12,1
5351,4,59,60,13,2
5352,4,59,62,17,3
5353,4,59,19,23,4
5354,4,59,13,29,5
5355,4,59,21,39,6
5356,4,59,46,40,7
5357,4,59,17,42,8
5358,4,59,51,44,9
5359,4,59,36,46,10
5360,4,59,37,48,11
5361,4,59,25,51,12
5362,4,59,26,51,13
5363,4,59,27,51,14
5364,4,59,30,51,15
5365,4,59,38,51,16
5366,4,59,10,52,17
5367,4,59,29,53,18
5368,4,59,31,53,19
5369,4,59,34,54,20
5370,4,59,43,54,21
5371,4,59,8,61,22
5372,4,59,40,66,23
5373,4,59,53,78,24
5374,4,59,65,84,25
5375,4,59,64,93,26
5376,4,59,52,106,27
5377,4,59,70,108,28
5378,4,59,69,109,29
5379,4,59,87,123,30
5380,4,59,88,125,31
5381,4,59,74,129,32
5382,4,59,96,133,33
5383,4,59,97,137,34
5384,4,59,100,144,35
5385,4,59,103,145,36
5386,4,59,107,159,37
5387,4,59,104,160,38
5388,4,59,110,184,39
5389,4,59,115,189,40
5390,4,59,118,189,41
5391,4,59,114,193,42
5392,4,59,116,193,43
5393,4,59,123,199,44
5394,4,60,60,0,0
5395,4,60,61,3,1
5396,4,60,62,4,2
5397,4,60,59,13,3
5398,4,60,19,33,4
5399,4,60,13,39,5
5400,4,60,17,43,6
5401,4,60,21,49,7
5402,4,60,46,50,8
5403,4,60,51,54,9
5404,4,60,25,55,10
5405,4,60,26,55,11
5406,4,60,27,55,12
5407,4,60,30,55,13
5408,4,60,37,55,14
5409,4,60,38,55,15
5410,4,60,36,56,16
5411,4,60,29,57,17
5412,4,60,31,57,18
5413,4,60,34,58,19
5414,4,60,43,58,20
5415,4,60,10,62,21
5416,4,60,40,70,22
5417,4,60,8,71,23
5418,4,60,65,72,24
5419,4,60,64,81,25
5420,4,60,53,88,26
5421,4,60,70,95,27
5422,4,60,69,97,28
5423,4,60,52,116,29
5424,4,60,87,134,30
5425,4,60,88,135,31
5426,4,60,74,140,32
5427,4,60,96,143,33
5428,4,60,97,148,34
5429,4,60,100,154,35
5430,4,60,103,156,36
5431,4,60,107,169,37
5432,4,60,104,171,38
5433,4,60,110,194,39
5434,4,60,115,199,40
5435,4,60,118,199,41
5436,4,60,114,203,42
5437,4,60,116,203,43
5438,4,60,123,209,44
5439,4,61,61,0,0
5440,4,61,60,3,1
5441,4,61,62,5,2
5442,4,61,59,12,3
5443,4,61,19,32,4
5444,4,61,13,37,5
5445,4,61,17,38,6
5446,4,61,21,47,7
5447,4,61,46,49,8
5448,4,61,26,50,9
5449,4,61,36,50,10
5450,4,61,37,50,11
